secid,date,days,forward_price,premium,impl_volatility,delta,cp_flag,ticker,index_flag
117801,20110915,91,30.208571,4.62712,0.730612,-0.427633,P,VIX,1
117801,20110915,122,30.882143,4.907733,0.669732,-0.423245,P,VIX,1
117801,20110915,152,31.048214,5.24867,0.642275,-0.417913,P,VIX,1
117801,20110916,30,31.871429,3.155899,0.893105,0.550934,C,VIX,1
117801,20110916,60,31.271429,3.932916,0.788205,0.563475,C,VIX,1
117801,20110916,91,29.921429,4.387755,0.714787,0.570816,C,VIX,1
117801,20110916,122,30.721428,4.662893,0.656494,0.575257,C,VIX,1
117801,20110916,152,30.9,5.004895,0.631871,0.580776,C,VIX,1
117801,20110916,30,31.871429,3.091507,0.874785,-0.450105,P,VIX,1
117801,20110916,60,31.271429,3.905794,0.782723,-0.436963,P,VIX,1
117801,20110916,91,29.921429,4.395509,0.716064,-0.429059,P,VIX,1
117801,20110916,122,30.721428,4.680854,0.659054,-0.424454,P,VIX,1
117801,20110916,152,30.9,5.03999,0.636365,-0.418657,P,VIX,1
117801,20110919,30,33.099998,3.505237,0.939199,0.553548,C,VIX,1
117801,20110919,60,32.050001,4.420526,0.839032,0.56753,C,VIX,1
117801,20110919,91,30.5,4.782902,0.737753,0.573066,C,VIX,1
117801,20110919,122,31.451786,5.03776,0.671535,0.576959,C,VIX,1
117801,20110919,30,33.099998,3.564292,0.95512,-0.44555,P,VIX,1
117801,20110919,60,32.050001,4.45602,0.845835,-0.431928,P,VIX,1
117801,20110919,91,30.5,4.843081,0.747143,-0.426015,P,VIX,1
117801,20110919,122,31.451786,5.073384,0.676344,-0.422496,P,VIX,1
117801,20110920,30,32.910715,3.455175,0.922022,0.552574,C,VIX,1
117801,20110920,60,31.708572,4.417017,0.835011,0.56721,C,VIX,1
117801,20110920,91,30.247144,4.831346,0.742329,0.573514,C,VIX,1
117801,20110920,122,31.299999,5.086053,0.675338,0.57739,C,VIX,1
117801,20110920,30,32.910715,3.445299,0.919371,-0.447576,P,VIX,1
117801,20110920,60,31.708572,4.388349,0.82954,-0.433227,P,VIX,1
117801,20110920,91,30.247144,4.849536,0.745157,-0.426209,P,VIX,1
117801,20110920,122,31.299999,5.090077,0.675879,-0.422549,P,VIX,1
117801,20110921,30,35.607143,4.388669,1.031926,0.558798,C,VIX,1
117801,20110921,60,33.498571,5.432281,0.904965,0.57278,C,VIX,1
117801,20110921,91,31.549999,5.815453,0.787312,0.577913,C,VIX,1
117801,20110921,122,32.289285,6.125743,0.716757,0.582071,C,VIX,1
117801,20110921,30,35.607143,4.473067,1.05192,-0.440071,P,VIX,1
117801,20110921,60,33.498571,5.44541,0.907177,-0.427044,P,VIX,1
117801,20110921,91,31.549999,5.826934,0.788887,-0.421933,P,VIX,1
117801,20110921,122,32.289285,6.139879,0.718435,-0.41774,P,VIX,1
117801,20110922,30,38.249999,5.325887,1.131076,0.5644,C,VIX,1
117801,20110922,60,35.378572,6.294514,0.946909,0.576113,C,VIX,1
117801,20110922,91,33.173216,6.689021,0.817732,0.580883,C,VIX,1
117801,20110922,122,33.742857,6.980362,0.73746,0.584406,C,VIX,1
117801,20110922,152,33.365716,7.391577,0.700259,0.589378,C,VIX,1
117801,20110922,30,38.249999,5.367286,1.139946,-0.435099,P,VIX,1
117801,20110922,60,35.378572,6.392227,0.961794,-0.422706,P,VIX,1
117801,20110922,91,33.173216,6.739172,0.82395,-0.418511,P,VIX,1
117801,20110922,122,33.742857,6.997729,0.739323,-0.415384,P,VIX,1
117801,20110922,152,33.365716,7.375646,0.698724,-0.410814,P,VIX,1
117801,20110923,30,38.642856,5.352808,1.139624,0.564883,C,VIX,1
117801,20110923,60,35.445716,6.360309,0.95928,0.577095,C,VIX,1
117801,20110923,91,33.3,6.719311,0.823507,0.581446,C,VIX,1
117801,20110923,122,33.8875,6.983372,0.739599,0.584647,C,VIX,1
117801,20110923,152,33.539999,7.342864,0.697281,0.589004,C,VIX,1
117801,20110923,30,38.642856,5.373005,1.143963,-0.434873,P,VIX,1
117801,20110923,60,35.445716,6.380439,0.962355,-0.422661,P,VIX,1
117801,20110923,91,33.3,6.735298,0.825494,-0.41836,P,VIX,1
117801,20110923,122,33.8875,7.02324,0.743887,-0.41487,P,VIX,1
117801,20110923,152,33.539999,7.414142,0.704166,-0.410132,P,VIX,1
117801,20110926,30,36.8,4.928742,1.109049,0.563157,C,VIX,1
117801,20110926,60,34.095714,5.961538,0.950412,0.576391,C,VIX,1
117801,20110926,91,32.519641,6.302375,0.816454,0.580758,C,VIX,1
117801,20110926,122,33.2,6.54783,0.733005,0.583904,C,VIX,1
117801,20110926,152,32.878572,6.893043,0.691885,0.588327,C,VIX,1
117801,20110926,30,36.8,4.973682,1.119248,-0.436268,P,VIX,1
117801,20110926,60,34.095714,5.973013,0.952265,-0.423462,P,VIX,1
117801,20110926,91,32.519641,6.28827,0.814601,-0.419422,P,VIX,1
117801,20110926,122,33.2,6.532435,0.731255,-0.416294,P,VIX,1
117801,20110926,152,32.878572,6.862287,0.688746,-0.412067,P,VIX,1
117801,20110927,30,36.05,4.552742,1.059643,0.560365,C,VIX,1
117801,20110927,60,33.642857,5.632092,0.928826,0.574676,C,VIX,1
117801,20110927,91,32.225,5.947627,0.797005,0.57886,C,VIX,1
117801,20110927,122,32.921429,6.210139,0.719151,0.582341,C,VIX,1
117801,20110927,152,32.587144,6.557465,0.680889,0.586946,C,VIX,1
117801,20110927,30,36.05,4.600832,1.070924,-0.438997,P,VIX,1
117801,20110927,60,33.642857,5.639541,0.930069,-0.425225,P,VIX,1
117801,20110927,91,32.225,5.922915,0.79365,-0.421468,P,VIX,1
117801,20110927,122,32.921429,6.186521,0.716377,-0.417972,P,VIX,1
117801,20110927,152,32.587144,6.52799,0.677779,-0.413445,P,VIX,1
117801,20110928,30,38.357143,5.176463,1.106359,0.563005,C,VIX,1
117801,20110928,60,35.248571,6.337184,0.959754,0.577132,C,VIX,1
117801,20110928,91,33.7,6.662462,0.819868,0.581091,C,VIX,1
117801,20110928,122,34.067857,6.961542,0.740349,0.584732,C,VIX,1
117801,20110928,152,33.547143,7.351451,0.701049,0.589477,C,VIX,1
117801,20110928,30,38.357143,5.237857,1.119593,-0.436248,P,VIX,1
117801,20110928,60,35.248571,6.354969,0.962481,-0.422651,P,VIX,1
117801,20110928,91,33.7,6.659551,0.819505,-0.418944,P,VIX,1
117801,20110928,122,34.067857,6.957344,0.739896,-0.41532,P,VIX,1
117801,20110928,152,33.547143,7.347953,0.700709,-0.410565,P,VIX,1
117801,20110929,30,37.421427,4.561492,1.030578,0.558722,C,VIX,1
117801,20110929,60,34.494285,5.774743,0.924594,0.57434,C,VIX,1
117801,20110929,91,33.192857,6.132741,0.797914,0.578949,C,VIX,1
117801,20110929,122,33.583928,6.424083,0.722329,0.582699,C,VIX,1
117801,20110929,152,33.157143,6.796542,0.685252,0.587494,C,VIX,1
117801,20110929,30,37.421427,4.635047,1.047321,-0.440332,P,VIX,1
117801,20110929,60,34.494285,5.807683,0.929931,-0.425236,P,VIX,1
117801,20110929,91,33.192857,6.140144,0.79889,-0.420956,P,VIX,1
117801,20110929,122,33.583928,6.421772,0.722065,-0.41733,P,VIX,1
117801,20110929,152,33.157143,6.777379,0.683288,-0.412753,P,VIX,1
117801,20110930,30,40.421429,5.075784,1.036839,0.559076,C,VIX,1
117801,20110930,60,36.654285,6.505145,0.941859,0.575712,C,VIX,1
117801,20110930,91,35.024999,6.960331,0.819029,0.581009,C,VIX,1
117801,20110930,122,35.157143,7.329378,0.745435,0.585305,C,VIX,1
117801,20110930,152,34.52,7.759336,0.707678,0.590309,C,VIX,1
117801,20110930,30,40.421429,5.040778,1.029636,-0.441332,P,VIX,1
117801,20110930,60,36.654285,6.47024,0.936744,-0.424695,P,VIX,1
117801,20110930,91,35.024999,6.968715,0.820029,-0.418893,P,VIX,1
117801,20110930,122,35.157143,7.323237,0.744801,-0.414767,P,VIX,1
117801,20110930,152,34.52,7.739826,0.705868,-0.409918,P,VIX,1
117801,20111003,30,42.799999,5.356708,1.034257,0.55893,C,VIX,1
117801,20111003,60,38.79,6.843107,0.936445,0.575282,C,VIX,1
117801,20111003,91,36.85,7.479518,0.832089,0.582283,C,VIX,1
117801,20111003,122,36.273213,7.88727,0.758433,0.586769,C,VIX,1
117801,20111003,152,35.381429,8.346527,0.719741,0.591821,C,VIX,1
117801,20111003,30,42.799999,5.376233,1.038055,-0.440856,P,VIX,1
117801,20111003,60,38.79,6.882544,0.941908,-0.424284,P,VIX,1
117801,20111003,91,36.85,7.500163,0.83442,-0.41749,P,VIX,1
117801,20111003,122,36.273213,7.865606,0.756316,-0.41347,P,VIX,1
117801,20111003,152,35.381429,8.280523,0.713947,-0.408905,P,VIX,1
117801,20111004,30,39.35357,4.518758,0.971007,0.55535,C,VIX,1
117801,20111004,60,36.691428,5.850821,0.890965,0.571666,C,VIX,1
117801,20111004,91,35.501785,6.517404,0.806951,0.579831,C,VIX,1
117801,20111004,122,35.164286,6.928403,0.741536,0.584865,C,VIX,1
117801,20111004,152,34.290001,7.347035,0.70516,0.589993,C,VIX,1
117801,20111004,30,39.35357,4.474797,0.9615,-0.445189,P,VIX,1
117801,20111004,60,36.691428,5.811621,0.884931,-0.428814,P,VIX,1
117801,20111004,91,35.501785,6.489592,0.803461,-0.42051,P,VIX,1
117801,20111004,122,35.164286,6.921273,0.740761,-0.415222,P,VIX,1
117801,20111004,152,34.290001,7.372401,0.707638,-0.409696,P,VIX,1
117801,20111005,30,37.221428,3.927432,0.910773,0.551936,C,VIX,1
117801,20111005,60,35.16857,5.247544,0.862419,0.569394,C,VIX,1
117801,20111005,91,34.599998,5.866893,0.78394,0.577584,C,VIX,1
117801,20111005,122,34.644641,6.20109,0.716162,0.582003,C,VIX,1
117801,20111005,152,34.105714,6.566988,0.680061,0.586842,C,VIX,1
117801,20111005,30,37.221428,3.931199,0.911651,-0.448014,P,VIX,1
117801,20111005,60,35.16857,5.232285,0.859885,-0.430808,P,VIX,1
117801,20111005,91,34.599998,5.881437,0.785908,-0.422224,P,VIX,1
117801,20111005,122,34.644641,6.256631,0.72267,-0.417262,P,VIX,1
117801,20111005,152,34.105714,6.662622,0.690129,-0.411893,P,VIX,1
117801,20111006,30,36.666072,3.697356,0.89373,0.55097,C,VIX,1
117801,20111006,60,34.732858,4.87271,0.834548,0.567173,C,VIX,1
117801,20111006,91,34.285714,5.503024,0.766324,0.575862,C,VIX,1
117801,20111006,122,34.267857,5.86514,0.705982,0.580854,C,VIX,1
117801,20111006,152,33.714286,6.24684,0.674284,0.586116,C,VIX,1
117801,20111006,30,36.666072,3.717931,0.898731,-0.448746,P,VIX,1
117801,20111006,60,34.732858,4.888124,0.837214,-0.432615,P,VIX,1
117801,20111006,91,34.285714,5.535298,0.770874,-0.423693,P,VIX,1
117801,20111006,122,34.267857,5.908323,0.711253,-0.418551,P,VIX,1
117801,20111006,152,33.714286,6.286116,0.678591,-0.413343,P,VIX,1
117801,20111007,30,36.664286,3.677667,0.890673,0.550797,C,VIX,1
117801,20111007,60,34.749999,4.817079,0.826541,0.566534,C,VIX,1
117801,20111007,91,34.45,5.453051,0.760767,0.575318,C,VIX,1
117801,20111007,122,34.425001,5.830091,0.70308,0.580526,C,VIX,1
117801,20111007,152,33.989999,6.217462,0.672381,0.585877,C,VIX,1
117801,20111007,30,36.664286,3.673666,0.889698,-0.449259,P,VIX,1
117801,20111007,60,34.749999,4.828695,0.828553,-0.433305,P,VIX,1
117801,20111007,91,34.45,5.469496,0.763089,-0.424454,P,VIX,1
117801,20111007,122,34.425001,5.849238,0.705421,-0.419209,P,VIX,1
117801,20111007,152,33.989999,6.234281,0.674229,-0.413891,P,VIX,1
117801,20111010,30,33.912501,3.261254,0.865759,0.549383,C,VIX,1
117801,20111010,60,32.631428,4.244593,0.7982,0.564273,C,VIX,1
117801,20111010,91,32.744642,4.755939,0.727033,0.572016,C,VIX,1
117801,20111010,122,32.735715,5.088568,0.672361,0.577053,C,VIX,1
117801,20111010,152,32.512858,5.438201,0.644336,0.582347,C,VIX,1
117801,20111010,30,33.912501,3.256199,0.86441,-0.450694,P,VIX,1
117801,20111010,60,32.631428,4.231466,0.79571,-0.435926,P,VIX,1
117801,20111010,91,32.744642,4.759944,0.727652,-0.427923,P,VIX,1
117801,20111010,122,32.735715,5.099041,0.673762,-0.422789,P,VIX,1
117801,20111010,152,32.512858,5.453419,0.646165,-0.417422,P,VIX,1
117801,20111011,30,33.714286,3.325237,0.887156,0.550597,C,VIX,1
117801,20111011,60,32.505714,4.246967,0.802573,0.564622,C,VIX,1
117801,20111011,91,32.728571,4.815813,0.739915,0.573278,C,VIX,1
117801,20111011,122,32.630357,5.17644,0.687498,0.578765,C,VIX,1
117801,20111011,152,32.407142,5.527195,0.658275,0.584102,C,VIX,1
117801,20111011,30,33.714286,3.319546,0.88563,-0.44949,P,VIX,1
117801,20111011,60,32.505714,4.259218,0.804909,-0.435191,P,VIX,1
117801,20111011,91,32.728571,4.833142,0.742608,-0.426459,P,VIX,1
117801,20111011,122,32.630357,5.200746,0.690769,-0.420865,P,VIX,1
117801,20111011,152,32.407142,5.544519,0.66037,-0.415634,P,VIX,1
117801,20111012,30,31.592858,3.144814,0.881937,0.550301,C,VIX,1
117801,20111012,60,30.807143,3.979962,0.790508,0.563659,C,VIX,1
117801,20111012,91,31.375,4.466868,0.721226,0.571447,C,VIX,1
117801,20111012,122,31.392857,4.811671,0.671559,0.576962,C,VIX,1
117801,20111012,152,31.312857,5.148078,0.644303,0.582343,C,VIX,1
117801,20111012,30,31.592858,3.154173,0.884575,-0.449549,P,VIX,1
117801,20111012,60,30.807143,3.980354,0.790587,-0.436335,P,VIX,1
117801,20111012,91,31.375,4.465159,0.720947,-0.42858,P,VIX,1
117801,20111012,122,31.392857,4.818653,0.672546,-0.422926,P,VIX,1
117801,20111012,152,31.312857,5.163113,0.646212,-0.417417,P,VIX,1
117801,20111013,30,31.328572,3.196632,0.912995,0.552062,C,VIX,1
117801,20111013,60,30.531428,3.937971,0.796487,0.564136,C,VIX,1
117801,20111013,91,31.242857,4.344501,0.71419,0.570757,C,VIX,1
117801,20111013,122,31.321428,4.673147,0.66403,0.57611,C,VIX,1
117801,20111013,152,31.261428,5.003147,0.63749,0.581484,C,VIX,1
117801,20111013,30,31.328572,3.196342,0.912912,-0.447942,P,VIX,1
117801,20111013,60,30.531428,3.91023,0.790828,-0.436315,P,VIX,1
117801,20111013,91,31.242857,4.369089,0.718275,-0.428842,P,VIX,1
117801,20111013,122,31.321428,4.714345,0.669958,-0.423219,P,VIX,1
117801,20111013,152,31.261428,5.046173,0.643051,-0.417815,P,VIX,1
117801,20111014,30,29.392857,2.915757,0.905274,0.551625,C,VIX,1
117801,20111014,60,29.002857,3.531856,0.776407,0.562533,C,VIX,1
117801,20111014,91,30.091072,3.877778,0.692779,0.568658,C,VIX,1
117801,20111014,122,30.164285,4.211609,0.650418,0.574568,C,VIX,1
117801,20111014,152,30.190001,4.521596,0.626164,0.580057,C,VIX,1
117801,20111014,30,29.392857,2.882734,0.894964,-0.44896,P,VIX,1
117801,20111014,60,29.002857,3.522098,0.774244,-0.43764,P,VIX,1
117801,20111014,91,30.091072,3.898944,0.696599,-0.430968,P,VIX,1
117801,20111014,122,30.164285,4.20772,0.64981,-0.425501,P,VIX,1
117801,20111014,152,30.190001,4.504552,0.623772,-0.420245,P,VIX,1
117801,20111017,30,32.950001,3.970942,1.043688,0.559463,C,VIX,1
117801,20111017,60,31.278572,4.661543,0.867578,0.569804,C,VIX,1
117801,20111017,91,32.114286,5.04887,0.763692,0.575605,C,VIX,1
117801,20111017,122,31.695715,5.39673,0.705625,0.580814,C,VIX,1
117801,20111017,152,31.567142,5.736314,0.672557,0.585899,C,VIX,1
117801,20111017,30,32.950001,4.027162,1.058577,-0.439695,P,VIX,1
117801,20111017,60,31.278572,4.623077,0.860345,-0.430772,P,VIX,1
117801,20111017,91,32.114286,5.044355,0.763001,-0.424463,P,VIX,1
117801,20111017,122,31.695715,5.411613,0.707598,-0.418964,P,VIX,1
117801,20111017,152,31.567142,5.751486,0.674364,-0.413874,P,VIX,1
117801,20111018,30,30.97,3.719034,1.034087,0.55892,C,VIX,1
117801,20111018,60,30.070001,4.291263,0.844748,0.567986,C,VIX,1
117801,20111018,91,31.155358,4.635305,0.741536,0.573436,C,VIX,1
117801,20111018,122,30.805714,4.971447,0.687469,0.578762,C,VIX,1
117801,20111018,152,30.891428,5.284319,0.655228,0.583719,C,VIX,1
117801,20111018,30,30.97,3.618979,1.00607,-0.442665,P,VIX,1
117801,20111018,60,30.070001,4.380902,0.862573,-0.430594,P,VIX,1
117801,20111018,91,31.155358,4.674311,0.747849,-0.425946,P,VIX,1
117801,20111018,122,30.805714,5.03668,0.696612,-0.420205,P,VIX,1
117801,20111018,152,30.891428,5.378016,0.667025,-0.414797,P,VIX,1
117801,20111019,30,33.71857,4.160441,1.060282,0.560401,C,VIX,1
117801,20111019,60,31.747142,4.951505,0.893729,0.571886,C,VIX,1
117801,20111019,91,32.599998,5.285348,0.77523,0.576733,C,VIX,1
117801,20111019,122,31.891428,5.7014,0.722981,0.582773,C,VIX,1
117801,20111019,152,31.805714,6.076619,0.691035,0.58822,C,VIX,1
117801,20111019,30,33.71857,4.228054,1.07765,-0.438617,P,VIX,1
117801,20111019,60,31.747142,4.954956,0.894358,-0.428064,P,VIX,1
117801,20111019,91,32.599998,5.303475,0.777923,-0.423004,P,VIX,1
117801,20111019,122,31.891428,5.720215,0.725402,-0.416954,P,VIX,1
117801,20111019,152,31.805714,6.100127,0.693753,-0.411438,P,VIX,1
117801,20111020,30,33.881427,4.243839,1.071047,0.56101,C,VIX,1
117801,20111020,60,31.695713,5.076217,0.907434,0.572976,C,VIX,1
117801,20111020,91,32.574999,5.43149,0.789054,0.578084,C,VIX,1
117801,20111020,122,31.894285,5.854382,0.735306,0.584163,C,VIX,1
117801,20111020,152,31.851429,6.224553,0.701108,0.589485,C,VIX,1
117801,20111020,30,33.881427,4.362674,1.101285,-0.437282,P,VIX,1
117801,20111020,60,31.695713,5.109874,0.91352,-0.42654,P,VIX,1
117801,20111020,91,32.574999,5.428442,0.788605,-0.42196,P,VIX,1
117801,20111020,122,31.894285,5.859655,0.735979,-0.415761,P,VIX,1
117801,20111020,152,31.851429,6.237258,0.702563,-0.410333,P,VIX,1
117801,20111021,30,31.417143,3.62066,1.014308,0.557801,C,VIX,1
117801,20111021,60,30.045714,4.355318,0.864123,0.569529,C,VIX,1
117801,20111021,91,31.160715,4.69709,0.757364,0.574985,C,VIX,1
117801,20111021,122,30.642857,5.086961,0.70913,0.581209,C,VIX,1
117801,20111021,152,30.6,5.447018,0.680981,0.586958,C,VIX,1
117801,20111021,30,31.417143,3.631518,1.017371,-0.442026,P,VIX,1
117801,20111021,60,30.045714,4.360362,0.865134,-0.43039,P,VIX,1
117801,20111021,91,31.160715,4.703073,0.75834,-0.424919,P,VIX,1
117801,20111021,122,30.642857,5.098643,0.710782,-0.418604,P,VIX,1
117801,20111021,152,30.6,5.4542,0.681893,-0.412928,P,VIX,1
117801,20111024,30,29.57,3.368589,1.010101,0.557563,C,VIX,1
117801,20111024,60,28.95,3.932693,0.834922,0.567203,C,VIX,1
117801,20111024,91,30.178571,4.316938,0.744929,0.573769,C,VIX,1
117801,20111024,122,29.85,4.684762,0.698902,0.580054,C,VIX,1
117801,20111024,152,29.876786,5.070228,0.678462,0.586641,C,VIX,1
117801,20111024,30,29.57,3.358682,1.00711,-0.442606,P,VIX,1
117801,20111024,60,28.95,3.932283,0.834835,-0.432804,P,VIX,1
117801,20111024,91,30.178571,4.310112,0.743737,-0.426348,P,VIX,1
117801,20111024,122,29.85,4.638545,0.691914,-0.420736,P,VIX,1
117801,20111024,152,29.876786,4.919431,0.657973,-0.415936,P,VIX,1
117801,20111025,30,31.908573,3.873633,1.055169,0.560112,C,VIX,1
117801,20111025,60,30.373214,4.554689,0.878588,0.570681,C,VIX,1
117801,20111025,91,31.282143,4.886522,0.766003,0.575831,C,VIX,1
117801,20111025,122,30.837143,5.229419,0.708619,0.581152,C,VIX,1
117801,20111025,152,30.828571,5.49155,0.667157,0.58522,C,VIX,1
117801,20111025,30,31.908573,3.879678,1.056828,-0.439794,P,VIX,1
117801,20111025,60,30.373214,4.529312,0.873641,-0.429713,P,VIX,1
117801,20111025,91,31.282143,4.9073,0.769301,-0.423847,P,VIX,1
117801,20111025,122,30.837143,5.24465,0.710712,-0.418612,P,VIX,1
117801,20111025,152,30.828571,5.506788,0.669037,-0.414544,P,VIX,1
117801,20111026,30,30.165714,3.418101,1.004313,0.557235,C,VIX,1
117801,20111026,60,29.371429,4.085754,0.850137,0.568415,C,VIX,1
117801,20111026,91,30.275,4.393588,0.742898,0.57357,C,VIX,1
117801,20111026,122,29.9,4.716961,0.68944,0.578985,C,VIX,1
117801,20111026,152,29.953571,4.977467,0.652274,0.583347,C,VIX,1
117801,20111026,30,30.165714,3.475142,1.021192,-0.441809,P,VIX,1
117801,20111026,60,29.371429,4.101259,0.853395,-0.431325,P,VIX,1
117801,20111026,91,30.275,4.389103,0.742131,-0.426505,P,VIX,1
117801,20111026,122,29.9,4.70612,0.687834,-0.421197,P,VIX,1
117801,20111026,152,29.953571,4.955002,0.649286,-0.417029,P,VIX,1
117801,20111027,30,26.085715,2.804965,0.966344,0.555086,C,VIX,1
117801,20111027,60,26.103571,3.283237,0.800772,0.564478,C,VIX,1
117801,20111027,91,27.385714,3.57698,0.708985,0.570247,C,VIX,1
117801,20111027,122,27.162857,3.863246,0.661902,0.575869,C,VIX,1
117801,20111027,152,27.385714,4.083645,0.62728,0.580197,C,VIX,1
117801,20111027,30,26.085715,2.759006,0.950412,-0.445817,P,VIX,1
117801,20111027,60,26.103571,3.256853,0.79428,-0.43604,P,VIX,1
117801,20111027,91,27.385714,3.543298,0.702239,-0.430414,P,VIX,1
117801,20111027,122,27.162857,3.835492,0.657089,-0.424676,P,VIX,1
117801,20111027,152,27.385714,4.0524,0.622415,-0.420416,P,VIX,1
117801,20111028,30,26.03,2.496502,0.892263,0.550887,C,VIX,1
117801,20111028,60,25.935714,3.134345,0.793376,0.563888,C,VIX,1
117801,20111028,91,27.221429,3.396927,0.698719,0.56924,C,VIX,1
117801,20111028,122,27.035715,3.64595,0.648194,0.574316,C,VIX,1
117801,20111028,152,27.2875,3.842482,0.612418,0.578322,C,VIX,1
117801,20111028,30,26.03,2.538855,0.907485,-0.44825,P,VIX,1
117801,20111028,60,25.935714,3.147354,0.796698,-0.435847,P,VIX,1
117801,20111028,91,27.221429,3.409986,0.701433,-0.430494,P,VIX,1
117801,20111028,122,27.035715,3.645555,0.648123,-0.425692,P,VIX,1
117801,20111028,152,27.2875,3.834143,0.611071,-0.421848,P,VIX,1
117801,20111031,30,29.250001,3.385101,0.991208,0.556494,C,VIX,1
117801,20111031,60,28.714286,4.366536,0.906135,0.572873,C,VIX,1
117801,20111031,91,29.457142,4.601995,0.775942,0.576802,C,VIX,1
117801,20111031,122,28.957143,4.867869,0.709396,0.581239,C,VIX,1
117801,20111031,152,29.007143,5.126675,0.669853,0.585559,C,VIX,1
117801,20111031,30,29.250001,3.386951,0.991754,-0.443475,P,VIX,1
117801,20111031,60,28.714286,4.399641,0.913084,-0.426575,P,VIX,1
117801,20111031,91,29.457142,4.656842,0.785309,-0.422282,P,VIX,1
117801,20111031,122,28.957143,4.912865,0.716047,-0.41801,P,VIX,1
117801,20111031,152,29.007143,5.174568,0.67621,-0.413642,P,VIX,1
117801,20111101,30,32.792858,4.231593,1.068242,0.560851,C,VIX,1
117801,20111101,60,31.571429,5.526278,0.989218,0.579469,C,VIX,1
117801,20111101,91,31.755358,5.905622,0.859205,0.584924,C,VIX,1
117801,20111101,122,31.185714,6.133661,0.771182,0.588203,C,VIX,1
117801,20111101,152,31.108928,6.427182,0.724556,0.592424,C,VIX,1
117801,20111101,30,32.792858,4.503768,1.137544,-0.435235,P,VIX,1
117801,20111101,60,31.571429,5.751845,1.030175,-0.417287,P,VIX,1
117801,20111101,91,31.755358,6.062294,0.882367,-0.412823,P,VIX,1
117801,20111101,122,31.185714,6.319518,0.794959,-0.409124,P,VIX,1
117801,20111101,152,31.108928,6.587356,0.742959,-0.405272,P,VIX,1
117801,20111102,30,31.648572,3.902272,1.046019,0.559595,C,VIX,1
117801,20111102,60,30.851785,5.04853,0.959352,0.5771,C,VIX,1
117801,20111102,91,31.15,5.405991,0.834926,0.582559,C,VIX,1
117801,20111102,122,30.652857,5.654841,0.754802,0.58636,C,VIX,1
117801,20111102,152,30.657142,5.921747,0.708692,0.590436,C,VIX,1
117801,20111102,30,31.648572,3.860886,1.034843,-0.441037,P,VIX,1
117801,20111102,60,30.851785,5.003714,0.950729,-0.423584,P,VIX,1
117801,20111102,91,31.15,5.39894,0.833822,-0.417548,P,VIX,1
117801,20111102,122,30.652857,5.674523,0.757472,-0.41334,P,VIX,1
117801,20111102,152,30.657142,5.940876,0.711021,-0.409272,P,VIX,1
117801,20111103,30,30.124286,3.499484,1.006665,0.557369,C,VIX,1
117801,20111103,60,29.828572,4.495195,0.916436,0.573692,C,VIX,1
117801,20111103,91,30.251786,4.855121,0.804504,0.579592,C,VIX,1
117801,20111103,122,29.924286,5.030789,0.720314,0.582472,C,VIX,1
117801,20111103,152,30.016071,5.209947,0.668662,0.585409,C,VIX,1
117801,20111103,30,30.124286,3.52925,1.015288,-0.442143,P,VIX,1
117801,20111103,60,29.828572,4.535856,0.924822,-0.425642,P,VIX,1
117801,20111103,91,30.251786,4.999182,0.828713,-0.418046,P,VIX,1
117801,20111103,122,29.924286,5.169851,0.740528,-0.415248,P,VIX,1
117801,20111103,152,30.016071,5.282535,0.678128,-0.413401,P,VIX,1
117801,20111104,30,30.602857,3.323409,0.966531,0.555096,C,VIX,1
117801,20111104,60,30.360715,4.302062,0.886624,0.571321,C,VIX,1
117801,20111104,91,30.55,4.716317,0.790126,0.578188,C,VIX,1
117801,20111104,122,30.168572,4.98499,0.721825,0.582642,C,VIX,1
117801,20111104,152,30.2,5.284793,0.686196,0.587613,C,VIX,1
117801,20111104,30,30.602857,3.421563,0.995268,-0.443276,P,VIX,1
117801,20111104,60,30.360715,4.399386,0.906906,-0.427066,P,VIX,1
117801,20111104,91,30.55,4.768233,0.79894,-0.420951,P,VIX,1
117801,20111104,122,30.168572,5.000944,0.724169,-0.417093,P,VIX,1
117801,20111104,152,30.2,5.273615,0.68472,-0.412573,P,VIX,1
117801,20111107,30,30.29,3.437329,1.010342,0.557577,C,VIX,1
117801,20111107,60,30.435715,4.261233,0.887337,0.571377,C,VIX,1
117801,20111107,91,30.441072,4.6695,0.790411,0.578216,C,VIX,1
117801,20111107,122,30.168571,4.90998,0.718296,0.582244,C,VIX,1
117801,20111107,152,30.301785,5.193171,0.681222,0.586988,C,VIX,1
117801,20111107,30,30.29,3.446518,1.013062,-0.442269,P,VIX,1
117801,20111107,60,30.435715,4.284607,0.892258,-0.428231,P,VIX,1
117801,20111107,91,30.441072,4.683609,0.792831,-0.421548,P,VIX,1
117801,20111107,122,30.168571,4.923428,0.720292,-0.417531,P,VIX,1
117801,20111107,152,30.301785,5.204611,0.682747,-0.412821,P,VIX,1
117801,20111108,30,28.554286,2.997174,0.9566,0.554534,C,VIX,1
117801,20111108,60,29.351786,3.730128,0.843294,0.56787,C,VIX,1
117801,20111108,91,29.642857,4.178694,0.768059,0.576032,C,VIX,1
117801,20111108,122,29.598571,4.415761,0.701477,0.580345,C,VIX,1
117801,20111108,152,29.810714,4.683654,0.667154,0.585219,C,VIX,1
117801,20111108,30,28.554286,2.927787,0.934319,-0.446729,P,VIX,1
